# concept_id	category	preferred_zh	preferred_en	preferred_abbr	status	notes	source
# - concept_id: stable id, lowercase with hyphens, e.g. neutral-beam-injection
# - preferred_en MAY be a phrase (registry-level concept name). IME export must split into tokens.
# - status: active|deprecated|draft
# - source: corpus|GB/T-4960.9|ITER-glossary|IAEA-safety-glossary (provenance of the term)
transboundary-exposure	concept		transboundary exposure		active		IAEA-safety-glossary
transboundary-movement	concept		transboundary movement		active		IAEA-safety-glossary
transient-population-group	concept		transient population group		active		IAEA-safety-glossary
transnational-emergency	concept		transnational emergency		active		IAEA-safety-glossary
transport-index	concept		transport index (TI)		active		IAEA-safety-glossary
transportation	concept		transportation		active		IAEA-safety-glossary
treatment	concept		treatment		active		IAEA-safety-glossary
type-a-b-b-c-package	concept		Type A/B(U)/B(M)/C package		active		IAEA-safety-glossary
ultimate-heat-sink	concept		ultimate heat sink		active		IAEA-safety-glossary
ultimate-heat-transport-system	concept		ultimate heat transport system		active		IAEA-safety-glossary
unattached-fraction	concept		unattached fraction		active		IAEA-safety-glossary
uncertainty	concept		uncertainty		active		IAEA-safety-glossary
uncertainty-analysis	concept		uncertainty analysis		active		IAEA-safety-glossary
uniform-hazard-response-spectrum	concept		uniform hazard response spectrum		active		IAEA-safety-glossary
unilateral-approval	concept		unilateral approval		active		IAEA-safety-glossary
unirradiated-thorium	concept		unirradiated thorium		active		IAEA-safety-glossary
unirradiated-uranium	concept		unirradiated uranium		active		IAEA-safety-glossary
unrestricted-linear-energy-transfer-l	concept		unrestricted linear energy transfer, L∞		active		IAEA-safety-glossary
unrestricted-use	concept		unrestricted use		active		IAEA-safety-glossary
unsealed-source	concept		unsealed source		active		IAEA-safety-glossary
uptake	concept		uptake		active		IAEA-safety-glossary
uranium	concept		uranium		active		IAEA-safety-glossary
uranium-enriched-in-the-isotope-uranium-235-or-uranium-233	concept		uranium enriched in the isotope uranium-235 or uranium-233		active		IAEA-safety-glossary
uranium-series	concept		uranium series		active		IAEA-safety-glossary
urgent-protective-action	concept		urgent protective action		active		IAEA-safety-glossary
urgent-protective-action-planning-zone	concept		urgent protective action planning zone (UPZ)		active		IAEA-safety-glossary
urgent-response-phase	concept		urgent response phase		active		IAEA-safety-glossary
use	concept		use		active		IAEA-safety-glossary

# ---- Imported from GBT-4960.9 (2026-04-14) ----
magnetic-confinement-fusion	concept	磁约束核聚变	magnetic confinement fusion		active		GB/T-4960.9
acoustic-heating	concept	声加热	acoustic heating		active		GB/T-4960.9
adiabatic-compression	concept	绝热压缩	adiabatic compression		active		GB/T-4960.9
adiabatic-compression-heating	concept	绝热压缩加热	adiabatic compression heating		active		GB/T-4960.9
adiabatic-invariant	concept	绝热不变量	adiabatic invariant		active		GB/T-4960.9
advanced-research-innovation-and-evaluation-study	concept	先进堆创新和评价研究	Advanced Research Innovation and Evaluation Study		active		GB/T-4960.9
alfven-gap-modes	concept	阿尔芬间隙模	Alfven gap modes		active		GB/T-4960.9
alfven-time	concept	阿尔芬时间	Alfven time		active		GB/T-4960.9
alfven-velocity	concept	阿尔芬速度	Alfven velocity		active		GB/T-4960.9
alfven-wave-instability	concept	阿尔芬波不稳定性	Alfven wave instability		active		GB/T-4960.9
alpha-channel-effect	concept	α 通道效应	alpha channel effect		active		GB/T-4960.9
ambipolar-diffusion	concept	双极扩散	ambipolar diffusion		active		GB/T-4960.9
anomalous-diffusion	concept	反常扩散	anomalous diffusion		active		GB/T-4960.9
anomalous-electron-thermal-conduction	concept	反常电子热传导	anomalous electron thermal conduction		active		GB/T-4960.9
auxiliary-heating-additional-heating	concept	辅助加热	auxiliary heating; additional heating		active		GB/T-4960.9
ballooning-instability	concept	气球不稳定性	ballooning instability		active		GB/T-4960.9
bernstein-mode	concept	伯恩斯坦模	Bernstein mode		active		GB/T-4960.9
beta-value	concept	比压值	beta value		active		GB/T-4960.9
bohm-transport	concept	玻姆输运	Bohm transport		active		GB/T-4960.9
burn-fraction-of-thermonuclear-fuel	concept	热核燃料燃耗	burn fraction of thermonuclear fuel		active		GB/T-4960.9
central-electron-density	concept	中心电子密度	central electron density		active		GB/T-4960.9
closed-configuration	concept	闭合(磁)位形	closed(magnetic)configuration		active		GB/T-4960.9
cold-plasma	concept	冷等离子体	cold plasma		active		GB/T-4960.9
collective-instabilities	concept	集体不稳定性	collective instabilities		active		GB/T-4960.9
collective-phenomena	concept	集体现象	collective phenomena		active		GB/T-4960.9
collisional-plasma	concept	碰撞等离子体	collisional plasma		active		GB/T-4960.9
collisionless-plasma	concept	无碰撞等离子体	collisionless plasma		active		GB/T-4960.9
collisionless-shock-wave	concept	无碰撞激波	collisionless shock wave		active		GB/T-4960.9
collisionless-tearing-instability	concept	无碰撞撕裂不稳定性	collisionless tearing instability		active		GB/T-4960.9
controlledthermonuclearfusion	concept	受控热核聚变	controlledthermonuclearfusion		active		GB/T-4960.9
core-confinement	concept	芯部约束	core confinement		active		GB/T-4960.9
cusped-geometry	concept	会切几何位形	cusped geometry		active		GB/T-4960.9
cyclotron-instability	concept	回旋不稳定性	cyclotron instability		active		GB/T-4960.9
cyclotron-resonance	concept	回旋共振	cyclotron resonance		active		GB/T-4960.9
cyclotron-resonance-heating	concept	回旋共振加热	cyclotron resonance heating		active		GB/T-4960.9
cylindrical-approximation	concept	圆柱形近似	cylindrical approximation		active		GB/T-4960.9
d-alpha-light	concept	氘阿尔法光	D-alpha light		active		GB/T-4960.9
d-shaped-plasma	concept	"D"形等离子体	D-shaped plasma		active		GB/T-4960.9
degenerate-configuration	concept	简并位形	degenerate configuration		active		GB/T-4960.9
reaction	concept	mathbfD^-3mathbfHmathbfe 反应deuterium-helium-3 reaction; mathbfD^-3mathbfHmathbfe	reaction		active		GB/T-4960.9
diamagnetic-effect	concept	逆磁效应	diamagnetic effect		active		GB/T-4960.9
diamagnetic-plasma	concept	逆磁等离子体	diamagnetic plasma		active		GB/T-4960.9
dispersion-relation	concept	色散关系	dispersion relation		active		GB/T-4960.9
displacement-of-plasma	concept	等离子体位移	displacement of plasma		active		GB/T-4960.9
disruptive-instability	concept	破裂不稳定性	disruptive instability		active		GB/T-4960.9
dissociative-recombination	concept	# 离解复合	dissociative recombination		active		GB/T-4960.9
divertor-physics	concept	# 偏滤器物理	divertor physics		active		GB/T-4960.9
double-null-equilibrium	concept	双零平衡	double null equilibrium		active		GB/T-4960.9
drift-cyclotron-resonance-instability	concept	漂移回旋共振不稳定性	drift cyclotron resonance instability		active		GB/T-4960.9
drift-dissipative-instability	concept	漂移耗散不稳定性	drift dissipative instability		active		GB/T-4960.9
drift-instability	concept	漂移不稳定性	drift instability		active		GB/T-4960.9
drift-kinetic-theory	concept	漂移动理学理论	drift kinetic theory		active		GB/T-4960.9
drift-orbits	concept	漂移轨道	drift orbits		active		GB/T-4960.9
drift-surface	concept	漂移面	drift surface		active		GB/T-4960.9
driven-current	concept	驱动电流	driven current		active		GB/T-4960.9
dustyplasma	concept	尘埃等离子体	dustyplasma		active		GB/T-4960.9
edge-fluctuations	concept	边缘涨落	edge fluctuations		active		GB/T-4960.9
edge-physics	concept	边缘物理	edge physics		active		GB/T-4960.9
edgeplasma	concept	边缘等离子体	edgeplasma		active		GB/T-4960.9
eikonal-equation	concept	短时距方程	eikonal equation		active		GB/T-4960.9
e-layer	concept	E-层	E-layer		active		GB/T-4960.9
electromagnetic-load	concept	电磁载荷	electromagnetic load		active		GB/T-4960.9
electron-cyclotron-wave	concept	电子回旋波	electron cyclotron wave		active		GB/T-4960.9
electron-plasma-frequency	concept	电子等离子体频率	electron plasma frequency		active		GB/T-4960.9
electrostatic-wave	concept	静电波	electrostatic wave		active		GB/T-4960.9
elmy-h-mode	concept	边缘局域H模	ELMy H-mode		active		GB/T-4960.9
empirical-scaling-formulas	concept	经验定标公式	empirical scaling formulas		active		GB/T-4960.9
energy-break-even	concept	能量得失相当	energy break-even		active		GB/T-4960.9
energy-confinement-time-scaling-law	concept	能量约束时间定标律	energy confinement time scaling law		active		GB/T-4960.9
energy-loss-time	concept	能量损失时间	energy loss time		active		GB/T-4960.9
enhanced-particle-modes	concept	增强粒子模型	enhanced particle modes		active		GB/T-4960.9
entropy-trapping	concept	熵俘获	entropy trapping		active		GB/T-4960.9
equilibration-times	concept	平衡时间	equilibration times		active		GB/T-4960.9
fast-alfven-wave	concept	快阿尔芬波	fast Alfven wave		active		GB/T-4960.9
finite-heat-conductivity-instability	concept	有限热导率不稳定性	finite heat conductivity instability		active		GB/T-4960.9
fire-hose-instability	concept	水龙带不稳定性	fire-hose instability		active		GB/T-4960.9
flip-instability	concept	倒转不稳定性	flip instability		active		GB/T-4960.9
frozen-magnetic-field	concept	磁场冻结	frozen magnetic field		active		GB/T-4960.9
fullwave-theory	concept	全波理论	fullwave theory		active		GB/T-4960.9
gas-discharge-plasma	concept	气体放电等离子体	gas discharge plasma		active		GB/T-4960.9
gravitational-instability	concept	重力不稳定性	gravitational instability		active		GB/T-4960.9
guiding-center	concept	导向中心	guiding center		active		GB/T-4960.9
gyro-kinetic-theory	concept	回旋动理学理论	gyro-kinetic theory		active		GB/T-4960.9
gyrorelaxation-effect	concept	回旋弛豫效应	gyrorelaxation effect		active		GB/T-4960.9
gyrorelaxation-heating	concept	回旋弛豫加热	gyrorelaxation heating		active		GB/T-4960.9
h-l-transition	concept	H-L转换	H-L transition		active		GB/T-4960.9
hybrid-resonance	concept	混杂共振	hybrid resonance		active		GB/T-4960.9
hydromagnetic-wave	concept	磁流体波	hydromagnetic wave		active		GB/T-4960.9
ideal-internal-kink-mode	concept	理想内扭曲模	ideal internal kink mode		active		GB/T-4960.9
